ticketId,customerId,customerName,customerSegment,plan,channel,subject,bodyPreview,createdAt,lastReplyAt,lastReplyBy,replyCount,status,priority,assignedTo,category,previousOpenTicketsForCustomer
TKT-300242,ACCT-02322,Construtora Pereira ME,SMB,STARTER,EMAIL,App mobile crasha ao abrir notificação,Toda vez que clico numa push o app fecha sozinho. iOS 17.,2026-02-02T18:02:20,2026-02-11T19:21:01,AGENT,5,CLOSED,HIGH,Carla Mendes,,0
TKT-300267,ACCT-02100,Têxtil Santos S.A.,SMB,GROWTH,EMAIL,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-02-02T18:15:06,2026-02-04T11:08:15,AGENT,4,IN_PROGRESS,HIGH,Carla Mendes,,0
TKT-302767,ACCT-02442,Construtora Almeida do Brasil,MID,GROWTH,EMAIL,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-02-02T18:27:24,2026-02-05T00:36:19,CUSTOMER,4,WAITING_CUSTOMER,URGENT,Giovana Reis,,1
TKT-305578,ACCT-02457,Distribuidora Fernandes,SMB,FREE,WHATSAPP,API: endpoint pra listar webhooks,"Hoje só dá pra criar/deletar via UI, não tem GET na API.",2026-02-02T18:31:45,2026-02-10T17:08:48,AGENT,7,WAITING_CUSTOMER,MEDIUM,Ana Souza,FEATURE_REQUEST,1
TKT-305821,ACCT-02141,Soluções Andrade ME,SMB,FREE,CHAT,Cobrança duplicada na fatura de fevereiro,Aparece duas vezes a mensalidade do plano no extrato — preciso de estorno.,2026-02-02T18:32:49,2026-02-09T22:58:23,AGENT,4,CLOSED,HIGH,Ana Souza,,1
TKT-305172,ACCT-02178,Logística Souza ME,SMB,FREE,WHATSAPP,Como mudo o método de pagamento?,Quero trocar de boleto pra cartão — onde faço isso no painel?,2026-02-02T18:39:55,2026-02-12T11:13:28,AGENT,4,CLOSED,LOW,Bruno Lima,,0
TKT-306722,ACCT-02361,Distribuidora Pereira do Brasil,SMB,STARTER,CHAT,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Tentei em três navegadores diferentes.,2026-02-02T19:00:22,2026-02-11T05:41:48,CUSTOMER,1,CLOSED,LOW,Ana Souza,,1
TKT-302590,ACCT-02518,Logística Almeida S.A.,SMB,STARTER,EMAIL,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-02-02T19:08:38,2026-02-04T07:44:51,CUSTOMER,2,RESOLVED,MEDIUM,Bruno Lima,,0
TKT-305582,ACCT-02380,Têxtil Ferreira ME,ENT,ENTERPRISE,WHATSAPP,Sugestão de campo customizado no perfil,Precisamos guardar o CNPJ secundário do cliente em algum lugar.,2026-02-02T19:31:31,2026-02-08T05:49:24,AGENT,2,CLOSED,LOW,Diego Cruz,,0
TKT-300723,ACCT-02489,Farma Costa S.A.,MID,GROWTH,EMAIL,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-02-02T19:48:31,2026-02-06T17:56:46,AGENT,1,RESOLVED,MEDIUM,Isadora Pinto,HOW_TO,0
TKT-300381,ACCT-02563,Comércio Santos Ltda,SMB,FREE,CHAT,Feedback geral sobre o produto,"Só queria mandar um obrigado, time. UX melhorou bastante esse ano.",2026-02-02T20:00:40,2026-02-07T18:15:56,AGENT,3,RESOLVED,HIGH,Bruno Lima,,0
TKT-307645,ACCT-02579,Engenharia Souza S.A.,SMB,STARTER,WHATSAPP,Estamos avaliando trocar de fornecedor,"Oi, tudo bem? Estamos olhando outras soluções e queria entender se vale a pena renovar.",2026-02-02T21:02:44,2026-02-04T20:30:12,CUSTOMER,7,CLOSED,MEDIUM,João Vargas,,0
TKT-307040,ACCT-02647,Serviços Souza,SMB,STARTER,EMAIL,API: endpoint pra listar webhooks,"Hoje só dá pra criar/deletar via UI, não tem GET na API.",2026-02-02T21:05:38,2026-02-06T06:03:58,AGENT,6,WAITING_CUSTOMER,LOW,João Vargas,FEATURE_REQUEST,1
TKT-305568,ACCT-02428,Indústria Santos S.A.,SMB,STARTER,CHAT,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-02-02T21:06:53,2026-02-07T21:47:53,CUSTOMER,2,RESOLVED,MEDIUM,Bruno Lima,,1
TKT-303748,ACCT-02695,Farma Andrade do Brasil,SMB,GROWTH,EMAIL,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-02-02T21:12:51,2026-02-05T08:48:11,CUSTOMER,3,RESOLVED,HIGH,Bruno Lima,,0
TKT-305352,ACCT-02478,Têxtil Pereira do Brasil,SMB,FREE,CHAT,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-02-02T21:20:13,2026-02-10T14:37:02,CUSTOMER,3,CLOSED,LOW,Giovana Reis,,1
TKT-301054,ACCT-02626,Atacadista Andrade,MID,GROWTH,PHONE_CALLBACK,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-02-02T21:23:41,2026-02-07T21:35:47,AGENT,5,IN_PROGRESS,MEDIUM,João Vargas,,0
TKT-306277,ACCT-02051,Soluções Almeida ME,ENT,GROWTH,PHONE_CALLBACK,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-02-02T22:05:43,2026-02-04T10:35:36,AGENT,2,CLOSED,HIGH,Henrique Faria,,0
TKT-304111,ACCT-02557,Soluções Andrade S.A.,MID,GROWTH,CHAT,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-02-02T22:06:58,2026-02-08T04:57:40,AGENT,8,RESOLVED,MEDIUM,Henrique Faria,,1
TKT-307782,ACCT-02648,Alimentos Ribeiro S.A.,SMB,STARTER,EMAIL,Churn — pedindo sair antes do fim do contrato,Estamos pensando em sair antes do vencimento. Tem multa?,2026-02-02T22:43:31,2026-02-15T18:56:47,CUSTOMER,3,CLOSED,MEDIUM,Giovana Reis,,2
TKT-302882,ACCT-02448,Logística Ribeiro do Brasil,SMB,STARTER,EMAIL,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-02-02T22:51:59,2026-02-15T20:37:20,AGENT,5,CLOSED,HIGH,Isadora Pinto,OTHER,0
TKT-307347,ACCT-02275,Construtora Andrade,ENT,ENTERPRISE,CHAT,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-02-02T23:12:54,2026-02-03T10:23:44,CUSTOMER,2,RESOLVED,URGENT,Ana Souza,,0
TKT-302495,ACCT-02519,Atacadista Souza S.A.,MID,STARTER,EMAIL,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-02-02T23:18:15,,,0,NEW,HIGH,,,1
TKT-302833,ACCT-02275,Construtora Andrade,ENT,ENTERPRISE,CHAT,Como mudo o método de pagamento?,Quero trocar de boleto pra cartão — onde faço isso no painel?,2026-02-02T23:45:12,2026-02-11T17:38:06,CUSTOMER,2,RESOLVED,LOW,Ana Souza,,0
TKT-302168,ACCT-02114,Soluções Rodrigues ME,MID,STARTER,EMAIL,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-02-03T00:03:38,2026-02-05T16:32:19,CUSTOMER,6,RESOLVED,MEDIUM,Diego Cruz,,0
TKT-302479,ACCT-02010,Atacadista Andrade ME,MID,GROWTH,WHATSAPP,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-02-03T00:07:24,2026-02-13T06:23:30,AGENT,6,WAITING_CUSTOMER,HIGH,Erica Tavares,HOW_TO,0
TKT-300755,ACCT-02270,Serviços Fernandes ME,ENT,ENTERPRISE,PHONE_CALLBACK,Sugestão de campo customizado no perfil,Precisamos guardar o CNPJ secundário do cliente em algum lugar.,2026-02-03T00:20:32,2026-02-06T10:26:22,AGENT,2,WAITING_CUSTOMER,MEDIUM,Bruno Lima,FEATURE_REQUEST,0
TKT-303103,ACCT-02584,Serviços Santos,SMB,GROWTH,EMAIL,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-02-03T01:25:38,2026-02-05T21:42:36,CUSTOMER,5,WAITING_CUSTOMER,MEDIUM,Bruno Lima,BUG,1
TKT-301128,ACCT-02636,Soluções Souza Ltda,SMB,STARTER,EMAIL,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-02-03T01:58:34,2026-02-03T16:38:57,CUSTOMER,2,CLOSED,HIGH,Felipe Nunes,,0
TKT-302285,ACCT-02450,Atacadista Andrade do Brasil,MID,ENTERPRISE,CHAT,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-02-03T02:01:40,2026-02-16T07:21:25,AGENT,3,IN_PROGRESS,LOW,Giovana Reis,,1
TKT-304300,ACCT-02550,Atacadista Lima ME,MID,GROWTH,CHAT,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-02-03T02:24:10,2026-02-07T08:30:53,AGENT,6,CLOSED,MEDIUM,Giovana Reis,,0
TKT-301309,ACCT-02548,Engenharia Fernandes,SMB,STARTER,EMAIL,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Tentei em três navegadores diferentes.,2026-02-03T02:24:25,2026-02-10T16:51:33,AGENT,4,RESOLVED,LOW,Carla Mendes,,0
TKT-302413,ACCT-02366,Serviços Costa,SMB,STARTER,EMAIL,Estamos avaliando trocar de fornecedor,"Oi, tudo bem? Estamos olhando outras soluções e queria entender se vale a pena renovar.",2026-02-03T02:31:27,2026-02-08T01:39:58,AGENT,4,CLOSED,HIGH,Bruno Lima,CHURN_SIGNAL,0
TKT-300215,ACCT-02271,Logística Andrade do Brasil,SMB,STARTER,CHAT,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Várias pessoas do meu time relataram o mesmo agora há pouco.,2026-02-03T03:12:31,2026-02-07T13:00:35,AGENT,1,RESOLVED,URGENT,Bruno Lima,,0
TKT-304450,ACCT-02592,Varejo Andrade,SMB,GROWTH,CHAT,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-02-03T03:14:46,2026-02-16T17:47:38,AGENT,1,CLOSED,LOW,Ana Souza,,0
TKT-304003,ACCT-02541,Construtora Lima do Brasil,SMB,STARTER,EMAIL,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-02-03T03:36:11,2026-02-05T08:15:56,CUSTOMER,4,RESOLVED,HIGH,Isadora Pinto,BUG,0
TKT-305339,ACCT-02561,Indústria Fernandes do Brasil,SMB,FREE,WHATSAPP,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-02-03T03:50:15,2026-02-09T09:28:07,AGENT,7,RESOLVED,LOW,Felipe Nunes,OTHER,1
TKT-307935,ACCT-02688,Alimentos Pereira Ltda,SMB,GROWTH,WHATSAPP,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-02-03T04:41:12,2026-02-13T05:50:47,AGENT,6,IN_PROGRESS,MEDIUM,Felipe Nunes,,0
TKT-306059,ACCT-02471,Soluções Souza ME,SMB,STARTER,EMAIL,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-02-03T05:35:08,2026-02-12T19:01:38,CUSTOMER,1,CLOSED,LOW,João Vargas,HOW_TO,1
TKT-302592,ACCT-02497,Farma Ferreira,SMB,FREE,WHATSAPP,Onde vejo o histórico de alterações?,Quero ver quem mudou o status daquele registro semana passada.,2026-02-03T05:46:50,2026-02-08T15:25:04,AGENT,3,WAITING_CUSTOMER,MEDIUM,Bruno Lima,,0
TKT-304416,ACCT-02615,Engenharia Pereira Ltda,SMB,GROWTH,EMAIL,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-02-03T05:56:33,2026-02-13T06:27:47,AGENT,3,RESOLVED,LOW,Henrique Faria,BUG,1
TKT-300056,ACCT-02320,Engenharia Rodrigues ME,SMB,GROWTH,CHAT,App mobile crasha ao abrir notificação,Toda vez que clico numa push o app fecha sozinho. iOS 17.,2026-02-03T05:57:51,2026-02-09T19:35:17,AGENT,5,RESOLVED,URGENT,Henrique Faria,,0
TKT-304733,ACCT-02147,Tecnologia Fernandes S.A.,SMB,STARTER,WHATSAPP,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-02-03T06:04:36,2026-02-10T08:56:53,AGENT,3,CLOSED,HIGH,Karina Melo,,0
TKT-300587,ACCT-02300,Varejo Pereira,SMB,STARTER,EMAIL,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-02-03T06:23:58,2026-02-04T20:34:45,AGENT,3,CLOSED,MEDIUM,Giovana Reis,HOW_TO,0
TKT-302638,ACCT-02208,Serviços Oliveira ME,MID,STARTER,CHAT,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-02-03T06:25:38,2026-02-12T23:10:43,AGENT,4,CLOSED,HIGH,Bruno Lima,HOW_TO,0
TKT-301559,ACCT-02341,Alimentos Rodrigues ME,SMB,STARTER,EMAIL,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-02-03T06:37:05,2026-02-06T20:17:37,CUSTOMER,7,IN_PROGRESS,HIGH,Felipe Nunes,BILLING,0
TKT-306438,ACCT-02173,Farma Ferreira S.A.,SMB,STARTER,CHAT,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-02-03T07:14:31,2026-02-13T15:56:40,CUSTOMER,8,IN_PROGRESS,LOW,Carla Mendes,,1
TKT-303954,ACCT-02645,Tecnologia Costa ME,SMB,STARTER,CHAT,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-02-03T08:18:34,2026-02-13T20:27:02,CUSTOMER,1,IN_PROGRESS,LOW,Ana Souza,,0
TKT-304960,ACCT-02683,Farma Carvalho do Brasil,MID,GROWTH,EMAIL,Boleto não chegou no email,"Olá, ainda não recebi o boleto da fatura deste mês. Podem reenviar para meu financeiro?",2026-02-03T08:19:28,2026-02-12T07:13:54,AGENT,3,WAITING_CUSTOMER,MEDIUM,Carla Mendes,,1
TKT-300455,ACCT-02508,Comércio Souza do Brasil,SMB,FREE,WHATSAPP,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-02-03T08:32:59,2026-02-17T06:42:07,AGENT,4,CLOSED,MEDIUM,Giovana Reis,,0
TKT-304435,ACCT-02427,Construtora Ferreira S.A.,SMB,STARTER,EMAIL,Boleto não chegou no email,"Olá, ainda não recebi o boleto da fatura deste mês. Podem reenviar para meu financeiro?",2026-02-03T08:35:33,2026-02-15T18:27:08,AGENT,1,CLOSED,MEDIUM,Felipe Nunes,,0
TKT-302718,ACCT-02248,Distribuidora Rodrigues,SMB,GROWTH,EMAIL,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-02-03T08:36:21,2026-02-10T20:20:56,AGENT,3,CLOSED,HIGH,Karina Melo,HOW_TO,0
TKT-307828,ACCT-02252,Alimentos Fernandes,ENT,GROWTH,EMAIL,Feedback geral sobre o produto,"Só queria mandar um obrigado, time. UX melhorou bastante esse ano.",2026-02-03T08:36:27,2026-02-06T09:12:34,AGENT,2,CLOSED,MEDIUM,Ana Souza,,0
TKT-303797,ACCT-02105,Indústria Ribeiro S.A.,ENT,ENTERPRISE,CHAT,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-02-03T09:28:27,2026-02-09T16:19:14,AGENT,1,RESOLVED,HIGH,Ana Souza,,0
TKT-300071,ACCT-02068,Distribuidora Lima ME,MID,GROWTH,WHATSAPP,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-02-03T09:41:52,2026-02-03T20:06:50,AGENT,1,RESOLVED,HIGH,João Vargas,,0
TKT-302705,ACCT-02150,Alimentos Santos,SMB,GROWTH,CHAT,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-02-03T09:48:39,2026-02-05T10:06:48,CUSTOMER,8,RESOLVED,MEDIUM,Carla Mendes,,1
TKT-301481,ACCT-02508,Comércio Souza do Brasil,SMB,FREE,CHAT,Convite pra evento,"Vamos sediar um meetup em SP, queriam falar de SaaS B2B?",2026-02-03T10:06:15,2026-02-14T03:36:51,AGENT,2,CLOSED,MEDIUM,Ana Souza,,0
TKT-302819,ACCT-02084,Construtora Oliveira,SMB,STARTER,EMAIL,Como mudo o método de pagamento?,Quero trocar de boleto pra cartão — onde faço isso no painel?,2026-02-03T10:06:28,2026-02-03T19:35:45,CUSTOMER,5,RESOLVED,MEDIUM,Diego Cruz,,1
TKT-300344,ACCT-02129,Distribuidora Andrade S.A.,MID,GROWTH,CHAT,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-02-03T10:06:52,2026-02-06T13:52:49,AGENT,7,CLOSED,MEDIUM,Diego Cruz,OTHER,0
TKT-300155,ACCT-02501,Comércio Ferreira,SMB,STARTER,EMAIL,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-02-03T10:28:33,2026-02-07T14:10:31,CUSTOMER,2,WAITING_CUSTOMER,URGENT,Erica Tavares,HOW_TO,0
TKT-304872,ACCT-02323,Tecnologia Fernandes,SMB,STARTER,EMAIL,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-02-03T10:46:27,2026-02-14T22:45:47,AGENT,1,RESOLVED,LOW,Isadora Pinto,OTHER,3
TKT-303140,ACCT-02172,Engenharia Rodrigues ME,SMB,FREE,PHONE_CALLBACK,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-02-03T10:48:12,2026-02-07T18:48:34,CUSTOMER,3,RESOLVED,LOW,Isadora Pinto,,2
TKT-301349,ACCT-02246,Logística Ribeiro S.A.,SMB,STARTER,EMAIL,App mobile crasha ao abrir notificação,Toda vez que clico numa push o app fecha sozinho. iOS 17.,2026-02-03T10:50:20,2026-02-05T22:10:13,AGENT,4,RESOLVED,URGENT,Giovana Reis,BUG,0
TKT-307562,ACCT-02490,Tecnologia Rodrigues ME,ENT,GROWTH,CHAT,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-02-03T11:08:05,2026-02-09T05:04:32,AGENT,1,WAITING_CUSTOMER,MEDIUM,Bruno Lima,BUG,0
TKT-302464,ACCT-02312,Indústria Oliveira S.A.,SMB,GROWTH,EMAIL,Onde vejo o histórico de alterações?,Quero ver quem mudou o status daquele registro semana passada.,2026-02-03T11:23:20,2026-02-06T00:16:05,CUSTOMER,1,RESOLVED,MEDIUM,Giovana Reis,,1
TKT-307225,ACCT-02575,Indústria Oliveira do Brasil,MID,ENTERPRISE,EMAIL,Como mudo o método de pagamento?,Quero trocar de boleto pra cartão — onde faço isso no painel?,2026-02-03T11:30:46,2026-02-07T11:59:10,AGENT,5,RESOLVED,HIGH,Felipe Nunes,,0
TKT-305698,ACCT-02415,Distribuidora Souza S.A.,SMB,STARTER,CHAT,Boleto não chegou no email,"Olá, ainda não recebi o boleto da fatura deste mês. Podem reenviar para meu financeiro?",2026-02-03T11:46:45,2026-02-13T17:25:47,CUSTOMER,3,CLOSED,HIGH,Karina Melo,BILLING,2
TKT-302445,ACCT-02223,Varejo Andrade S.A.,SMB,STARTER,CHAT,Como mudo o método de pagamento?,Quero trocar de boleto pra cartão — onde faço isso no painel?,2026-02-03T12:00:41,2026-02-12T06:22:43,CUSTOMER,3,CLOSED,LOW,Bruno Lima,BILLING,0
TKT-304921,ACCT-02041,Indústria Costa Ltda,MID,ENTERPRISE,CHAT,Cancelamento da conta,"Por favor, gostaria de cancelar nosso plano. Não estamos vendo retorno.",2026-02-03T12:19:47,2026-02-12T06:33:49,AGENT,3,RESOLVED,HIGH,Carla Mendes,CHURN_SIGNAL,0
TKT-305430,ACCT-02385,Soluções Pereira Ltda,MID,GROWTH,EMAIL,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-02-03T12:21:54,2026-02-06T16:51:16,CUSTOMER,4,RESOLVED,MEDIUM,Bruno Lima,,2
TKT-300743,ACCT-02106,Soluções Andrade ME,ENT,ENTERPRISE,EMAIL,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-02-03T12:29:05,2026-02-14T10:21:20,AGENT,1,WAITING_CUSTOMER,HIGH,Erica Tavares,,0
TKT-306761,ACCT-02387,Serviços Ferreira do Brasil,SMB,GROWTH,CHAT,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-02-03T12:30:21,2026-02-09T07:48:40,CUSTOMER,4,CLOSED,LOW,Felipe Nunes,,0
TKT-304246,ACCT-02269,Transportes Santos,SMB,STARTER,WHATSAPP,Convite pra evento,"Vamos sediar um meetup em SP, queriam falar de SaaS B2B?",2026-02-03T13:05:34,2026-02-16T00:17:30,CUSTOMER,2,RESOLVED,LOW,Carla Mendes,,0
TKT-306275,ACCT-02567,Farma Carvalho ME,SMB,GROWTH,EMAIL,Churn — pedindo sair antes do fim do contrato,Estamos pensando em sair antes do vencimento. Tem multa?,2026-02-03T13:12:48,2026-02-17T02:42:36,CUSTOMER,2,CLOSED,MEDIUM,Carla Mendes,CHURN_SIGNAL,0
TKT-307102,ACCT-02626,Atacadista Andrade,MID,GROWTH,EMAIL,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-02-03T13:44:45,2026-02-04T23:18:36,CUSTOMER,6,IN_PROGRESS,LOW,Bruno Lima,OTHER,2
TKT-303817,ACCT-02660,Alimentos Oliveira do Brasil,MID,STARTER,CHAT,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-02-03T13:47:10,2026-02-03T19:42:49,AGENT,1,RESOLVED,HIGH,Carla Mendes,,0
TKT-304558,ACCT-02136,Atacadista Santos,SMB,FREE,CHAT,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-02-03T14:01:26,2026-02-12T09:47:52,CUSTOMER,2,IN_PROGRESS,HIGH,Diego Cruz,,0
TKT-307443,ACCT-02677,Varejo Pereira S.A.,SMB,STARTER,CHAT,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-02-03T14:32:35,2026-02-06T17:57:59,CUSTOMER,8,CLOSED,URGENT,Carla Mendes,HOW_TO,5
TKT-306650,ACCT-02221,Varejo Pereira S.A.,MID,GROWTH,CHAT,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-02-03T14:40:48,2026-02-11T03:52:39,CUSTOMER,8,RESOLVED,LOW,Henrique Faria,OTHER,0
TKT-303906,ACCT-02145,Farma Andrade Ltda,MID,STARTER,EMAIL,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-02-03T15:41:36,2026-02-06T06:48:29,AGENT,2,CLOSED,MEDIUM,Bruno Lima,HOW_TO,0
TKT-307408,ACCT-02338,Transportes Ferreira ME,SMB,STARTER,WHATSAPP,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-02-03T15:49:36,2026-02-12T23:01:07,CUSTOMER,8,CLOSED,MEDIUM,Giovana Reis,,1
TKT-305372,ACCT-02206,Engenharia Almeida ME,SMB,STARTER,EMAIL,API: endpoint pra listar webhooks,"Hoje só dá pra criar/deletar via UI, não tem GET na API.",2026-02-03T15:59:35,2026-02-06T13:24:42,CUSTOMER,4,RESOLVED,MEDIUM,Diego Cruz,FEATURE_REQUEST,1
TKT-300302,ACCT-02529,Serviços Ribeiro,SMB,FREE,EMAIL,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-02-03T16:34:54,2026-02-13T13:41:28,AGENT,4,IN_PROGRESS,MEDIUM,Ana Souza,BUG,0
TKT-304893,ACCT-02329,Construtora Andrade ME,SMB,GROWTH,EMAIL,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-02-03T16:41:48,2026-02-04T12:57:21,CUSTOMER,4,CLOSED,MEDIUM,Bruno Lima,,0
TKT-301010,ACCT-02542,Alimentos Carvalho do Brasil,SMB,STARTER,EMAIL,Sugestão: exportar em XLSX,Hoje só temos CSV — seria muito útil ter XLSX com formatação.,2026-02-03T16:52:44,2026-02-05T01:14:20,AGENT,5,RESOLVED,MEDIUM,João Vargas,,0
TKT-306228,ACCT-02172,Engenharia Rodrigues ME,SMB,FREE,EMAIL,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-02-03T17:14:46,2026-02-14T00:47:53,AGENT,3,RESOLVED,MEDIUM,Karina Melo,,2
TKT-305100,ACCT-02307,Serviços Ferreira do Brasil,SMB,GROWTH,EMAIL,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-02-03T18:12:20,2026-02-16T15:07:52,AGENT,5,RESOLVED,LOW,Isadora Pinto,BUG,2
TKT-301643,ACCT-02214,Logística Carvalho do Brasil,SMB,STARTER,EMAIL,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-02-03T18:40:46,2026-02-14T13:08:36,AGENT,2,IN_PROGRESS,MEDIUM,Erica Tavares,BILLING,0
TKT-307528,ACCT-02511,Serviços Santos,SMB,FREE,EMAIL,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-02-03T18:40:48,2026-02-11T09:57:06,AGENT,1,RESOLVED,MEDIUM,Isadora Pinto,HOW_TO,1
TKT-301206,ACCT-02226,Atacadista Oliveira do Brasil,SMB,FREE,WHATSAPP,Estamos avaliando trocar de fornecedor,"Oi, tudo bem? Estamos olhando outras soluções e queria entender se vale a pena renovar.",2026-02-03T18:50:06,2026-02-16T04:00:54,AGENT,4,CLOSED,LOW,João Vargas,,1
